global_sent_idx,word_idx,word,dep_length,dep_rel,pos,is_root
324,2,Rob,1,compound,PROPN,0
324,3,Minkoff,9,nsubj,PROPN,0
324,4,...,1,punct,PUNCT,0
324,5,and,2,cc,CCONJ,0
324,6,screenwriter,3,conj,VERB,0
324,7,Bruce,2,compound,PROPN,0
324,8,Joel,1,compound,PROPN,0
324,9,Rubin,3,dobj,PROPN,0
324,10,...,7,punct,PUNCT,0
324,11,have,1,aux,AUX,0
324,12,done,0,ROOT,VERB,1
324,13,a,2,det,DET,0
324,14,fine,1,amod,ADJ,0
324,15,job,3,dobj,NOUN,0
324,16,of,1,prep,ADP,0
324,17,updating,1,pcomp,VERB,0
324,18,White,3,poss,PROPN,0
324,19,'s,1,case,PART,0
324,20,dry,1,amod,ADJ,0
324,21,wit,4,dobj,NOUN,0
324,22,to,5,prep,ADP,0
324,23,a,2,det,DET,0
324,24,new,1,amod,ADJ,0
324,25,age,3,pobj,NOUN,0
324,26,.,14,punct,PUNCT,0
325,0,The,1,det,DET,0
325,1,Venezuelans,1,nsubj,PROPN,0
325,2,say,0,ROOT,VERB,1
325,3,things,1,dobj,NOUN,0
325,4,like,1,prep,ADP,0
325,5,`,1,punct,PUNCT,0
325,6,`,2,punct,PUNCT,0
325,7,si,3,amod,X,0
325,8,",",2,punct,PUNCT,0
325,9,pretty,1,advmod,ADV,0
325,10,much,6,pobj,ADV,0
325,11,'',7,punct,PUNCT,0
325,12,and,9,cc,CCONJ,0
325,13,`,3,punct,PUNCT,0
325,14,`,2,punct,PUNCT,0
325,15,por,1,compound,NOUN,0
325,16,favor,2,nsubj,NOUN,0
325,17,",",1,punct,PUNCT,0
325,18,go,16,ccomp,VERB,0
325,19,home,1,advmod,ADV,0
325,20,'',2,punct,PUNCT,0
325,21,when,1,advmod,SCONJ,0
325,22,talking,4,advcl,VERB,0
325,23,to,1,prep,ADP,0
325,24,Americans,1,pobj,PROPN,0
325,25,.,23,punct,PUNCT,0
326,0,If,3,mark,SCONJ,0
326,1,you,2,nsubj,PRON,0
326,2,already,1,advmod,ADV,0
326,3,like,7,advcl,VERB,0
326,4,this,1,det,DET,0
326,5,sort,2,dobj,NOUN,0
326,6,of,1,prep,ADP,0
326,7,thing,1,pobj,NOUN,0
326,8,",",2,punct,PUNCT,0
326,9,this,1,nsubj,PRON,0
326,10,is,0,ROOT,AUX,1
326,11,that,1,det,DET,0
326,12,sort,2,attr,NOUN,0
326,13,of,1,prep,ADP,0
326,14,thing,1,pobj,NOUN,0
326,15,all,1,advmod,ADV,0
326,16,over,1,advmod,ADV,0
326,17,again,7,advmod,ADV,0
326,18,.,8,punct,PUNCT,0
327,0,An,2,det,DET,0
327,1,awful,1,amod,ADJ,0
327,2,movie,0,ROOT,NOUN,1
327,3,that,3,nsubj,PRON,0
327,4,will,2,aux,AUX,0
327,5,only,1,advmod,ADV,0
327,6,satisfy,4,relcl,VERB,0
327,7,the,3,det,DET,0
327,8,most,1,advmod,ADV,0
327,9,emotionally,1,advmod,ADV,0
327,10,malleable,4,dobj,ADJ,0
327,11,of,1,prep,ADP,0
327,12,filmgoers,1,pobj,NOUN,0
327,13,.,11,punct,PUNCT,0
328,0,This,1,nsubj,PRON,0
328,1,is,0,ROOT,AUX,1
328,2,an,2,det,DET,0
328,3,extraordinary,1,amod,ADJ,0
328,4,film,3,attr,NOUN,0
328,5,",",1,punct,PUNCT,0
328,6,not,1,neg,PART,0
328,7,least,3,advmod,ADJ,0
328,8,because,2,mark,SCONJ,0
328,9,it,1,nsubj,PRON,0
328,10,is,9,advcl,AUX,0
328,11,Japanese,1,acomp,ADJ,0
328,12,and,2,cc,CCONJ,0
328,13,yet,1,advmod,ADV,0
328,14,feels,4,conj,VERB,0
328,15,universal,1,acomp,ADJ,0
328,16,.,15,punct,PUNCT,0
329,0,Aptly,1,advmod,ADV,0
329,1,named,12,csubj,VERB,0
329,2,",",1,punct,PUNCT,0
329,3,this,1,det,DET,0
329,4,shimmering,3,conj,NOUN,0
329,5,",",1,punct,PUNCT,0
329,6,beautifully,1,advmod,ADV,0
329,7,costumed,3,conj,VERB,0
329,8,and,1,cc,CCONJ,0
329,9,filmed,1,amod,VERB,0
329,10,production,3,conj,NOUN,0
329,11,does,2,aux,AUX,0
329,12,n't,1,neg,PART,0
329,13,work,0,ROOT,VERB,1
329,14,for,1,prep,ADP,0
329,15,me,1,pobj,PRON,0
329,16,.,3,punct,PUNCT,0
330,0,If,3,mark,SCONJ,0
330,1,Borstal,1,compound,PROPN,0
330,2,Boy,1,nsubj,NOUN,0
330,3,is,6,advcl,AUX,0
330,4,n't,1,neg,PART,0
330,5,especially,1,advmod,ADV,0
330,6,realistic,3,acomp,ADJ,0
330,7,",",2,punct,PUNCT,0
330,8,it,1,nsubj,PRON,0
330,9,is,0,ROOT,AUX,1
330,10,an,3,det,DET,0
330,11,engaging,2,amod,ADJ,0
330,12,nostalgia,1,compound,NOUN,0
330,13,piece,4,attr,NOUN,0
330,14,.,5,punct,PUNCT,0
331,0,Griffiths,1,nsubj,NOUN,0
331,1,proves,0,ROOT,VERB,1
331,2,she,1,nsubj,PRON,0
331,3,'s,2,ccomp,AUX,0
331,4,that,2,det,DET,0
331,5,rare,1,amod,ADJ,0
331,6,luminary,3,attr,NOUN,0
331,7,who,2,nsubj,PRON,0
331,8,continually,1,advmod,ADV,0
331,9,raises,3,relcl,VERB,0
331,10,the,1,det,DET,0
331,11,standard,2,dobj,NOUN,0
331,12,of,1,prep,ADP,0
331,13,her,1,poss,PRON,0
331,14,profession,2,pobj,NOUN,0
331,15,.,14,punct,PUNCT,0
332,0,The,2,det,DET,0
332,1,asylum,1,compound,NOUN,0
332,2,material,2,nsubj,NOUN,0
332,3,is,1,aux,AUX,0
332,4,gripping,0,ROOT,VERB,1
332,5,",",1,punct,PUNCT,0
332,6,as,1,mark,SCONJ,0
332,7,are,3,advcl,AUX,0
332,8,the,1,det,DET,0
332,9,scenes,2,nsubj,NOUN,0
332,10,of,1,prep,ADP,0
332,11,Jia,1,pobj,PROPN,0
332,12,with,3,prep,ADP,0
332,13,his,1,poss,PRON,0
332,14,family,2,pobj,NOUN,0
332,15,.,11,punct,PUNCT,0
333,0,...,15,punct,PUNCT,0
333,1,by,14,prep,ADP,0
333,2,the,1,det,DET,0
333,3,time,2,pobj,NOUN,0
333,4,it,2,nsubjpass,PRON,0
333,5,'s,1,auxpass,AUX,0
333,6,done,3,relcl,VERB,0
333,7,with,1,prep,ADP,0
333,8,us,1,pobj,PRON,0
333,9,",",6,punct,PUNCT,0
333,10,Mira,1,compound,PROPN,0
333,11,Nair,3,poss,PROPN,0
333,12,'s,1,case,PART,0
333,13,new,1,amod,ADJ,0
333,14,movie,1,nsubj,NOUN,0
333,15,has,0,ROOT,VERB,1
333,16,its,1,poss,PRON,0
333,17,audience,1,nsubj,NOUN,0
333,18,giddy,3,dobj,ADJ,0
333,19,with,1,prep,ADP,0
333,20,the,1,det,DET,0
333,21,delight,2,pobj,NOUN,0
333,22,of,1,prep,ADP,0
333,23,discovery,1,pobj,NOUN,0
333,24,",",9,punct,PUNCT,0
333,25,of,10,prep,ADP,0
333,26,having,2,aux,AUX,0
333,27,been,1,auxpass,AUX,0
333,28,immersed,3,pcomp,VERB,0
333,29,in,1,prep,ADP,0
333,30,a,2,det,DET,0
333,31,foreign,1,amod,ADJ,0
333,32,culture,3,pobj,NOUN,0
333,33,only,2,advmod,ADV,0
333,34,to,1,aux,PART,0
333,35,find,10,pcomp,VERB,0
333,36,that,3,mark,SCONJ,0
333,37,human,1,amod,ADJ,0
333,38,nature,1,nsubj,NOUN,0
333,39,is,4,ccomp,AUX,0
333,40,pretty,1,advmod,ADV,0
333,41,much,2,advmod,ADV,0
333,42,the,1,det,DET,0
333,43,same,4,attr,ADJ,0
333,44,all,1,advmod,ADV,0
333,45,over,6,advmod,ADV,0
333,46,.,31,punct,PUNCT,0
334,0,...,3,punct,PUNCT,0
334,1,about,2,advmod,ADV,0
334,2,as,1,advmod,ADP,0
334,3,exciting,0,ROOT,ADJ,1
334,4,to,1,aux,PART,0
334,5,watch,2,xcomp,VERB,0
334,6,as,1,prep,ADP,0
334,7,two,5,nummod,NUM,0
334,8,last,2,amod,ADJ,0
334,9,-,1,punct,PUNCT,0
334,10,place,2,compound,NOUN,0
334,11,basketball,1,compound,NOUN,0
334,12,teams,6,pobj,NOUN,0
334,13,playing,1,acl,VERB,0
334,14,one,1,dobj,NUM,0
334,15,another,1,det,DET,0
334,16,on,3,prep,ADP,0
334,17,the,2,det,DET,0
334,18,final,1,amod,ADJ,0
334,19,day,3,pobj,NOUN,0
334,20,of,1,prep,ADP,0
334,21,the,1,det,DET,0
334,22,season,2,pobj,NOUN,0
334,23,.,20,punct,PUNCT,0
335,0,Girls,1,nsubj,NOUN,0
335,1,gone,0,ROOT,VERB,1
335,2,wild,1,acomp,ADJ,0
335,3,and,2,cc,CCONJ,0
335,4,gone,3,conj,VERB,0
335,5,civil,1,acomp,ADJ,0
335,6,again,2,advmod,ADV,0
336,0,To,1,aux,PART,0
336,1,say,3,advcl,VERB,0
336,2,Analyze,2,npadvmod,PROPN,0
336,3,That,1,nsubj,PRON,0
336,4,is,0,ROOT,AUX,1
336,5,De,1,compound,PROPN,0
336,6,Niro,3,poss,PROPN,0
336,7,'s,1,case,PART,0
336,8,best,1,amod,ADJ,0
336,9,film,5,attr,NOUN,0
336,10,since,1,prep,SCONJ,0
336,11,Meet,1,pobj,PROPN,0
336,12,the,1,det,DET,0
336,13,Parents,2,appos,PROPN,0
336,14,sums,10,advcl,VERB,0
336,15,up,1,prt,ADP,0
336,16,the,2,det,DET,0
336,17,sad,1,amod,ADJ,0
336,18,state,4,dobj,NOUN,0
336,19,of,1,prep,ADP,0
336,20,his,2,poss,PRON,0
336,21,recent,1,amod,ADJ,0
336,22,career,3,pobj,NOUN,0
336,23,.,19,punct,PUNCT,0
337,0,Like,0,ROOT,ADP,1
337,1,being,1,auxpass,AUX,0
337,2,trapped,2,pcomp,VERB,0
337,3,inside,1,prep,ADP,0
337,4,a,3,det,DET,0
337,5,huge,2,amod,ADJ,0
337,6,video,1,compound,NOUN,0
337,7,game,4,pobj,NOUN,0
337,8,",",1,punct,PUNCT,0
337,9,where,1,advmod,SCONJ,0
337,10,exciting,3,amod,ADJ,0
337,11,",",2,punct,PUNCT,0
337,12,inane,1,amod,ADJ,0
337,13,images,1,nsubj,NOUN,0
337,14,keep,7,relcl,VERB,0
337,15,popping,1,xcomp,VERB,0
337,16,past,2,prep,ADP,0
337,17,your,1,poss,PRON,0
337,18,head,2,pobj,NOUN,0
337,19,and,1,cc,CCONJ,0
337,20,the,3,det,DET,0
337,21,same,2,amod,ADJ,0
337,22,illogical,1,amod,ADJ,0
337,23,things,5,conj,NOUN,0
337,24,keep,10,xcomp,VERB,0
337,25,happening,1,xcomp,VERB,0
337,26,over,1,advmod,ADP,0
337,27,and,1,cc,CCONJ,0
337,28,over,1,advmod,ADV,0
337,29,again,4,advmod,ADV,0
337,30,.,30,punct,PUNCT,0
338,0,`,3,punct,PUNCT,0
338,1,Enigma,2,nsubj,PROPN,0
338,2,',1,punct,PUNCT,0
338,3,is,0,ROOT,AUX,1
338,4,the,1,det,DET,0
338,5,kind,2,attr,NOUN,0
338,6,of,1,prep,ADP,0
338,7,engaging,2,amod,VERB,0
338,8,historical,1,amod,ADJ,0
338,9,drama,3,pobj,NOUN,0
338,10,that,5,dobj,PRON,0
338,11,Hollywood,1,nsubj,PROPN,0
338,12,appears,3,acl,VERB,0
338,13,to,2,aux,PART,0
338,14,have,1,aux,AUX,0
338,15,given,3,xcomp,VERB,0
338,16,up,1,prt,ADP,0
338,17,on,2,prep,ADV,0
338,18,in,3,prep,ADP,0
338,19,favor,1,pobj,NOUN,0
338,20,of,1,prep,ADP,0
338,21,sentimental,2,amod,ADJ,0
338,22,war,1,compound,NOUN,0
338,23,movies,3,pobj,NOUN,0
338,24,in,9,prep,ADP,0
338,25,the,1,det,DET,0
338,26,vein,2,pobj,NOUN,0
338,27,of,1,prep,ADP,0
338,28,`,2,punct,PUNCT,0
338,29,We,1,nsubj,PRON,0
338,30,Were,3,pcomp,AUX,0
338,31,Soldiers,1,attr,NOUN,0
338,32,.,29,punct,PUNCT,0
338,33,',30,punct,PUNCT,0
339,0,The,1,det,DET,0
339,1,Rock,1,nsubj,PROPN,0
339,2,has,0,ROOT,VERB,1
339,3,a,2,det,DET,0
339,4,great,1,amod,ADJ,0
339,5,presence,3,dobj,NOUN,0
339,6,but,1,cc,CCONJ,0
339,7,one,1,nummod,NUM,0
339,8,battle,3,nsubj,NOUN,0
339,9,after,1,prep,ADP,0
339,10,another,1,pobj,PRON,0
339,11,is,9,conj,AUX,0
339,12,not,1,neg,PART,0
339,13,the,1,det,DET,0
339,14,same,3,attr,ADJ,0
339,15,as,1,prep,ADP,0
339,16,one,1,nummod,NUM,0
339,17,battle,2,pobj,NOUN,0
339,18,followed,1,acl,VERB,0
339,19,by,1,agent,ADP,0
339,20,killer,1,compound,NOUN,0
339,21,CGI,1,compound,PROPN,0
339,22,effects,3,pobj,NOUN,0
339,23,.,12,punct,PUNCT,0
340,0,Visually,1,advmod,ADV,0
340,1,sumptuous,0,ROOT,ADJ,1
340,2,but,1,cc,CCONJ,0
340,3,intellectually,1,advmod,ADV,0
340,4,stultifying,3,conj,VERB,0
340,5,.,4,punct,PUNCT,0
341,0,So,7,advmod,ADV,0
341,1,young,6,amod,ADJ,0
341,2,",",5,punct,PUNCT,0
341,3,so,1,advmod,ADV,0
341,4,smart,3,amod,ADJ,0
341,5,",",2,punct,PUNCT,0
341,6,such,1,amod,ADJ,0
341,7,talent,0,ROOT,NOUN,1
341,8,",",1,punct,PUNCT,0
341,9,such,3,amod,DET,0
341,10,a,2,det,DET,0
341,11,wise,1,amod,ADJ,0
341,12,*,5,appos,NOUN,0
341,13,*,6,appos,PUNCT,0
341,14,*,7,appos,PUNCT,0
341,15,.,8,punct,PUNCT,0
342,0,The,1,det,DET,0
342,1,problem,1,nsubj,NOUN,0
342,2,is,0,ROOT,AUX,1
342,3,that,8,mark,SCONJ,0
342,4,for,7,prep,ADP,0
342,5,the,2,det,DET,0
342,6,most,1,amod,ADJ,0
342,7,part,3,pobj,NOUN,0
342,8,",",3,punct,PUNCT,0
342,9,the,1,det,DET,0
342,10,film,1,nsubj,NOUN,0
342,11,is,9,ccomp,AUX,0
342,12,deadly,1,advmod,ADJ,0
342,13,dull,2,acomp,ADJ,0
342,14,.,12,punct,PUNCT,0
343,0,A,3,det,DET,0
343,1,thinly,1,advmod,ADV,0
343,2,veiled,1,amod,ADJ,0
343,3,look,0,ROOT,NOUN,1
343,4,at,1,prep,ADP,0
343,5,different,1,amod,ADJ,0
343,6,aspects,2,pobj,NOUN,0
343,7,of,1,prep,ADP,0
343,8,Chinese,1,amod,ADJ,0
343,9,life,2,pobj,NOUN,0
343,10,clashing,1,acl,VERB,0
343,11,with,1,prep,ADP,0
343,12,each,1,det,DET,0
343,13,other,2,pobj,ADJ,0
343,14,.,11,punct,PUNCT,0
344,0,An,2,det,DET,0
344,1,exhilarating,1,amod,VERB,0
344,2,experience,0,ROOT,NOUN,1
344,3,.,1,punct,PUNCT,0
345,0,Its,1,poss,PRON,0
345,1,vision,12,nsubj,NOUN,0
345,2,of,1,prep,ADP,0
345,3,that,2,det,DET,0
345,4,awkward,1,amod,ADJ,0
345,5,age,3,pobj,NOUN,0
345,6,when,2,advmod,SCONJ,0
345,7,sex,1,nsubj,NOUN,0
345,8,threatens,7,relcl,VERB,0
345,9,to,1,aux,PART,0
345,10,overwhelm,2,xcomp,VERB,0
345,11,everything,1,dobj,PRON,0
345,12,else,1,advmod,ADV,0
345,13,is,0,ROOT,AUX,1
345,14,acute,1,acomp,ADJ,0
345,15,enough,1,advmod,ADV,0
345,16,to,1,aux,PART,0
345,17,make,3,xcomp,VERB,0
345,18,everyone,5,nsubj,PRON,0
345,19,who,2,nsubj,PRON,0
345,20,has,1,aux,AUX,0
345,21,been,3,relcl,AUX,0
345,22,there,1,advmod,ADV,0
345,23,squirm,6,ccomp,ADJ,0
345,24,with,1,prep,ADP,0
345,25,recognition,1,pobj,NOUN,0
345,26,.,13,punct,PUNCT,0
346,0,Remarkably,1,advmod,ADV,0
346,1,accessible,0,ROOT,ADJ,1
346,2,and,1,cc,CCONJ,0
346,3,affecting,2,conj,VERB,0
346,4,.,3,punct,PUNCT,0
347,0,The,2,det,DET,0
347,1,climactic,1,amod,ADJ,0
347,2,events,4,nsubj,NOUN,0
347,3,are,3,auxpass,AUX,0
347,4,so,1,advmod,ADV,0
347,5,well,1,advmod,ADV,0
347,6,realized,0,ROOT,VERB,1
347,7,that,3,mark,SCONJ,0
347,8,you,2,nsubj,PRON,0
347,9,may,1,aux,AUX,0
347,10,forget,4,ccomp,VERB,0
347,11,all,1,advmod,ADV,0
347,12,about,2,prep,ADP,0
347,13,the,2,det,DET,0
347,14,original,1,amod,ADJ,0
347,15,conflict,3,pobj,NOUN,0
347,16,",",6,punct,PUNCT,0
347,17,just,4,advmod,ADV,0
347,18,like,3,mark,SCONJ,0
347,19,the,1,det,DET,0
347,20,movie,1,nsubj,NOUN,0
347,21,does,11,advcl,VERB,0
347,22,.,16,punct,PUNCT,0
348,0,Distinctly,1,advmod,ADV,0
348,1,sub,1,amod,ADJ,0
348,2,-,4,npadvmod,NOUN,0
348,3,par,1,advmod,ADJ,0
348,4,...,2,punct,PUNCT,0
348,5,more,1,advmod,ADV,0
348,6,likely,0,ROOT,ADJ,1
348,7,to,1,aux,PART,0
348,8,drown,2,xcomp,VERB,0
348,9,a,1,det,DET,0
348,10,viewer,2,dobj,NOUN,0
348,11,in,1,prep,ADP,0
348,12,boredom,1,pobj,NOUN,0
348,13,than,2,mark,SCONJ,0
348,14,to,1,aux,PART,0
348,15,send,7,advcl,VERB,0
348,16,any,1,det,DET,0
348,17,shivers,2,dobj,NOUN,0
348,18,down,3,prep,ADP,0
348,19,his,1,poss,PRON,0
348,20,spine,2,pobj,NOUN,0
348,21,.,15,punct,PUNCT,0
349,0,Godard,2,poss,PROPN,0
349,1,'s,1,case,PART,0
349,2,ode,6,nsubj,NOUN,0
349,3,to,1,prep,ADP,0
349,4,tackling,1,pcomp,VERB,0
349,5,life,2,poss,NOUN,0
349,6,'s,1,case,PART,0
349,7,wonderment,3,dobj,NOUN,0
349,8,is,0,ROOT,AUX,1
349,9,a,4,det,DET,0
349,10,rambling,3,amod,VERB,0
349,11,and,1,cc,CCONJ,0
349,12,incoherent,2,conj,ADJ,0
349,13,manifesto,5,attr,NOUN,0
349,14,about,1,prep,ADP,0
349,15,the,1,det,DET,0
349,16,vagueness,2,pobj,NOUN,0
349,17,of,1,prep,ADP,0
349,18,topical,1,amod,ADJ,0
349,19,excess,2,pobj,NOUN,0
349,20,...,12,punct,PUNCT,0
349,21,In,4,prep,ADP,0
349,22,Praise,1,pobj,NOUN,0
349,23,of,1,prep,ADP,0
349,24,Love,1,pobj,PROPN,0
349,25,remains,0,ROOT,VERB,1
349,26,a,4,det,DET,0
349,27,ponderous,3,amod,ADJ,0
349,28,and,1,cc,CCONJ,0
349,29,pretentious,2,conj,ADJ,0
349,30,endeavor,5,attr,NOUN,0
349,31,that,1,nsubj,PRON,0
349,32,'s,2,relcl,AUX,0
349,33,unfocused,1,acomp,ADJ,0
349,34,and,1,cc,CCONJ,0
349,35,tediously,1,advmod,ADV,0
349,36,exasperating,3,conj,VERB,0
349,37,.,12,punct,PUNCT,0
350,0,Shamelessly,1,advmod,ADV,0
350,1,resorting,28,advcl,VERB,0
350,2,to,1,prep,ADP,0
350,3,pee,2,npadvmod,NOUN,0
350,4,-,1,punct,PUNCT,0
350,5,related,2,amod,VERB,0
350,6,sight,1,compound,NOUN,0
350,7,gags,5,pobj,NOUN,0
350,8,that,3,nsubj,PRON,0
350,9,might,2,aux,AUX,0
350,10,even,1,advmod,ADV,0
350,11,cause,4,relcl,VERB,0
350,12,Tom,1,compound,PROPN,0
350,13,Green,2,dative,PROPN,0
350,14,a,1,det,DET,0
350,15,grimace,4,dobj,NOUN,0
350,16,;,13,punct,PUNCT,0
350,17,still,12,advmod,ADV,0
350,18,",",11,punct,PUNCT,0
350,19,Myer,2,poss,PROPN,0
350,20,'s,1,case,PART,0
350,21,energy,8,nsubj,NOUN,0
350,22,and,1,cc,CCONJ,0
350,23,the,1,det,DET,0
350,24,silliness,3,conj,NOUN,0
350,25,of,1,prep,ADP,0
350,26,it,1,pobj,PRON,0
350,27,all,1,appos,PRON,0
350,28,eventually,1,advmod,ADV,0
350,29,prevail,0,ROOT,VERB,1
350,30,.,1,punct,PUNCT,0
351,0,We,3,nsubj,PRON,0
351,1,never,2,neg,ADV,0
351,2,truly,1,advmod,ADV,0
351,3,come,0,ROOT,VERB,1
351,4,to,1,aux,PART,0
351,5,care,2,advcl,VERB,0
351,6,about,1,prep,ADP,0
351,7,the,2,det,DET,0
351,8,main,1,amod,ADJ,0
351,9,characters,3,pobj,NOUN,0
351,10,and,5,cc,CCONJ,0
351,11,whether,5,mark,SCONJ,0
351,12,or,4,cc,CCONJ,0
351,13,not,3,neg,PART,0
351,14,they,2,nsubj,PRON,0
351,15,'ll,1,aux,AUX,0
351,16,wind,11,conj,VERB,0
351,17,up,1,prt,ADP,0
351,18,together,2,advmod,ADV,0
351,19,",",16,punct,PUNCT,0
351,20,and,17,cc,CCONJ,0
351,21,Michele,3,poss,PROPN,0
351,22,'s,1,case,PART,0
351,23,spiritual,1,amod,ADJ,0
351,24,quest,1,nsubj,NOUN,0
351,25,is,22,conj,AUX,0
351,26,neither,1,preconj,CCONJ,0
351,27,amusing,2,acomp,ADJ,0
351,28,nor,1,cc,CCONJ,0
351,29,dramatic,2,conj,ADJ,0
351,30,enough,1,advmod,ADV,0
351,31,to,1,aux,PART,0
351,32,sustain,3,xcomp,VERB,0
351,33,interest,1,dobj,NOUN,0
351,34,.,9,punct,PUNCT,0
352,0,Most,1,advmod,ADJ,0
352,1,haunting,6,nsubj,VERB,0
352,2,about,1,prep,ADP,0
352,3,`,1,punct,PUNCT,0
352,4,`,1,punct,PUNCT,0
352,5,Fence,3,pobj,NOUN,0
352,6,'',1,punct,PUNCT,0
352,7,is,25,ccomp,AUX,0
352,8,its,1,poss,PRON,0
352,9,conclusion,2,attr,NOUN,0
352,10,",",1,punct,PUNCT,0
352,11,when,2,advmod,SCONJ,0
352,12,we,1,nsubj,PRON,0
352,13,hear,19,advcl,VERB,0
352,14,the,2,det,DET,0
352,15,ultimate,1,amod,ADJ,0
352,16,fate,3,dobj,NOUN,0
352,17,of,1,prep,ADP,0
352,18,these,1,det,DET,0
352,19,girls,2,pobj,NOUN,0
352,20,and,7,cc,CCONJ,0
352,21,realize,8,conj,VERB,0
352,22,",",1,punct,PUNCT,0
352,23,much,2,advmod,ADJ,0
352,24,to,1,prep,ADP,0
352,25,our,1,poss,PRON,0
352,26,dismay,2,pobj,NOUN,0
352,27,",",5,punct,PUNCT,0
352,28,that,4,mark,SCONJ,0
352,29,this,3,nsubj,PRON,0
352,30,really,2,advmod,ADV,0
352,31,did,1,aux,AUX,0
352,32,happen,0,ROOT,VERB,1
352,33,.,1,punct,PUNCT,0
353,0,Bogdanovich,1,compound,PROPN,0
353,1,taps,0,ROOT,NOUN,1
353,2,deep,1,advmod,ADV,0
353,3,into,2,prep,ADP,0
353,4,the,2,det,DET,0
353,5,Hearst,1,compound,PROPN,0
353,6,mystique,3,pobj,NOUN,0
353,7,",",6,punct,PUNCT,0
353,8,entertainingly,1,advmod,ADV,0
353,9,reenacting,8,acl,VERB,0
353,10,a,2,det,DET,0
353,11,historic,1,amod,ADJ,0
353,12,scandal,3,dobj,NOUN,0
353,13,.,12,punct,PUNCT,0
354,0,Peralta,2,poss,PROPN,0
354,1,'s,1,case,PART,0
354,2,mythmaking,3,nsubj,NOUN,0
354,3,could,2,aux,AUX,0
354,4,have,1,aux,AUX,0
354,5,used,0,ROOT,VERB,1
354,6,some,4,det,DET,0
354,7,informed,3,amod,ADJ,0
354,8,",",2,punct,PUNCT,0
354,9,adult,1,compound,NOUN,0
354,10,hindsight,5,dobj,NOUN,0
354,11,.,6,punct,PUNCT,0
355,0,`,7,punct,PUNCT,0
355,1,`,6,punct,PUNCT,0
355,2,My,1,poss,PRON,0
355,3,god,4,npadvmod,INTJ,0
355,4,",",3,punct,PUNCT,0
355,5,I,2,nsubj,PRON,0
355,6,'m,1,aux,AUX,0
355,7,behaving,0,ROOT,VERB,1
355,8,like,1,prep,ADP,0
355,9,an,1,det,DET,0
355,10,idiot,2,pobj,NOUN,0
355,11,!,4,punct,PUNCT,0
355,12,'',5,punct,PUNCT,0
356,0,Devos,3,nsubj,PROPN,0
356,1,and,1,cc,CCONJ,0
356,2,Cassel,2,conj,PROPN,0
356,3,have,0,ROOT,VERB,1
356,4,tremendous,1,amod,ADJ,0
356,5,chemistry,2,dobj,NOUN,0
356,6,--,1,punct,PUNCT,0
356,7,their,4,poss,PRON,0
356,8,sexual,3,amod,ADJ,0
356,9,and,1,cc,CCONJ,0
356,10,romantic,2,conj,ADJ,0
356,11,tension,6,appos,NOUN,0
356,12,",",9,punct,PUNCT,0
356,13,while,3,mark,SCONJ,0
356,14,never,2,neg,ADV,0
356,15,really,1,advmod,ADV,0
356,16,vocalized,13,advcl,VERB,0
356,17,",",1,punct,PUNCT,0
356,18,is,15,conj,AUX,0
356,19,palpable,1,acomp,ADJ,0
356,20,.,2,punct,PUNCT,0
357,0,As,13,prep,ADP,0
357,1,a,7,det,DET,0
357,2,girl,4,nmod,NOUN,0
357,3,-,3,punct,PUNCT,0
357,4,meets,2,amod,NOUN,0
357,5,-,1,punct,PUNCT,0
357,6,girl,2,nmod,NOUN,0
357,7,romantic,1,amod,ADJ,0
357,8,comedy,8,pobj,NOUN,0
357,9,",",4,punct,PUNCT,0
357,10,Kissing,1,compound,PROPN,0
357,11,Jessica,1,compound,PROPN,0
357,12,Steinis,1,compound,PROPN,0
357,13,quirky,0,ROOT,NOUN,1
357,14,",",1,punct,PUNCT,0
357,15,charming,2,conj,ADJ,0
357,16,and,1,cc,CCONJ,0
357,17,often,1,advmod,ADV,0
357,18,hilarious,3,conj,ADJ,0
357,19,.,6,punct,PUNCT,0
358,0,Gollum,3,poss,PROPN,0
358,1,'s,1,case,PART,0
358,2,`,1,punct,PUNCT,0
358,3,performance,2,nsubj,NOUN,0
358,4,',1,punct,PUNCT,0
358,5,is,0,ROOT,AUX,1
358,6,incredible,1,acomp,ADJ,0
358,7,!,2,punct,PUNCT,0
359,0,...,3,punct,PUNCT,0
359,1,a,2,det,DET,0
359,2,haunting,1,amod,ADJ,0
359,3,vision,0,ROOT,NOUN,1
359,4,",",1,punct,PUNCT,0
359,5,with,2,prep,ADP,0
359,6,images,1,pobj,NOUN,0
359,7,that,1,nsubj,PRON,0
359,8,seem,2,relcl,VERB,0
359,9,more,1,advmod,ADV,0
359,10,like,2,prep,ADP,0
359,11,disturbing,1,pcomp,VERB,0
359,12,hallucinations,1,dobj,NOUN,0
359,13,.,10,punct,PUNCT,0
360,0,As,5,prep,ADP,0
360,1,a,1,det,DET,0
360,2,remake,2,pobj,NOUN,0
360,3,",",2,punct,PUNCT,0
360,4,it,1,nsubj,PRON,0
360,5,'s,0,ROOT,AUX,1
360,6,a,2,det,DET,0
360,7,pale,1,amod,ADJ,0
360,8,imitation,3,attr,NOUN,0
360,9,.,4,punct,PUNCT,0
361,0,Adults,3,nsubj,NOUN,0
361,1,will,2,aux,AUX,0
361,2,certainly,1,advmod,ADV,0
361,3,want,0,ROOT,VERB,1
361,4,to,1,aux,PART,0
