subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,TRT,nFix,reg
ZKB,1,6,6,13,19,,,,0,0
ZKB,1,6,6,14,19,,,,0,0
ZKB,1,6,6,15,19,,,,0,0
ZKB,1,6,6,16,19,,,,0,0
ZKB,1,6,6,17,19,,,,0,0
ZKB,1,6,6,18,19,,,,0,0
ZKB,1,7,7,0,11,,,,0,0
ZKB,1,7,7,1,11,208.0,398.0,398.0,2,1
ZKB,1,7,7,2,11,,,,0,0
ZKB,1,7,7,3,11,132.0,132.0,132.0,1,0
ZKB,1,7,7,4,11,,,,0,0
ZKB,1,7,7,5,11,552.0,552.0,552.0,1,0
ZKB,1,7,7,6,11,286.0,286.0,286.0,1,0
ZKB,1,7,7,7,11,,,,0,0
ZKB,1,7,7,8,11,212.0,212.0,406.0,2,1
ZKB,1,7,7,9,11,204.0,406.0,698.0,4,0
ZKB,1,7,7,10,11,128.0,128.0,128.0,1,0
ZKB,1,8,8,0,28,,,,0,0
ZKB,1,8,8,1,28,176.0,176.0,176.0,1,1
ZKB,1,8,8,2,28,140.0,140.0,606.0,3,1
ZKB,1,8,8,3,28,270.0,270.0,566.0,2,1
ZKB,1,8,8,4,28,256.0,930.0,1466.0,6,1
ZKB,1,8,8,5,28,280.0,280.0,2226.0,9,1
ZKB,1,8,8,6,28,248.0,248.0,248.0,1,0
ZKB,1,8,8,7,28,230.0,230.0,230.0,1,0
ZKB,1,8,8,8,28,126.0,126.0,632.0,3,0
ZKB,1,8,8,9,28,286.0,286.0,286.0,1,1
ZKB,1,8,8,10,28,294.0,294.0,1200.0,3,0
ZKB,1,8,8,11,28,202.0,202.0,598.0,3,0
ZKB,1,8,8,12,28,226.0,226.0,226.0,1,1
ZKB,1,8,8,13,28,108.0,108.0,108.0,1,1
ZKB,1,8,8,14,28,138.0,138.0,272.0,2,0
ZKB,1,8,8,15,28,220.0,220.0,474.0,2,0
ZKB,1,8,8,16,28,242.0,242.0,428.0,2,0
ZKB,1,8,8,17,28,376.0,376.0,376.0,1,0
ZKB,1,8,8,18,28,202.0,202.0,652.0,3,1
ZKB,1,8,8,19,28,272.0,272.0,562.0,3,0
ZKB,1,8,8,20,28,,,,0,0
ZKB,1,8,8,21,28,,,,0,0
ZKB,1,8,8,22,28,,,,0,0
ZKB,1,8,8,23,28,,,,0,0
ZKB,1,8,8,24,28,,,,0,0
ZKB,1,8,8,25,28,,,,0,0
ZKB,1,8,8,26,28,162.0,162.0,768.0,3,1
ZKB,1,8,8,27,28,252.0,474.0,654.0,3,0
ZKB,1,9,9,0,21,,,,0,0
ZKB,1,9,9,1,21,308.0,308.0,308.0,1,1
ZKB,1,9,9,2,21,118.0,118.0,914.0,5,1
ZKB,1,9,9,3,21,212.0,212.0,350.0,2,0
ZKB,1,9,9,4,21,,,,0,0
ZKB,1,9,9,5,21,252.0,252.0,884.0,4,1
ZKB,1,9,9,6,21,132.0,326.0,1258.0,7,1
ZKB,1,9,9,7,21,134.0,134.0,474.0,3,0
ZKB,1,9,9,8,21,,,,0,0
ZKB,1,9,9,9,21,,,,0,0
ZKB,1,9,9,10,21,166.0,700.0,700.0,2,0
ZKB,1,9,9,11,21,154.0,154.0,154.0,1,0
ZKB,1,9,9,12,21,242.0,242.0,538.0,2,0
ZKB,1,9,9,13,21,,,,0,0
ZKB,1,9,9,14,21,,,,0,0
ZKB,1,9,9,15,21,,,,0,0
ZKB,1,9,9,16,21,,,,0,0
ZKB,1,9,9,17,21,,,,0,0
ZKB,1,9,9,18,21,,,,0,0
ZKB,1,9,9,19,21,,,,0,0
ZKB,1,9,9,20,21,,,,0,0
ZKB,1,10,10,0,18,,,,0,0
ZKB,1,10,10,1,18,,,,0,0
ZKB,1,10,10,2,18,330.0,618.0,618.0,2,1
ZKB,1,10,10,3,18,,,,0,0
ZKB,1,10,10,4,18,238.0,452.0,600.0,3,1
ZKB,1,10,10,5,18,162.0,162.0,162.0,1,0
ZKB,1,10,10,6,18,178.0,474.0,860.0,4,1
ZKB,1,10,10,7,18,,,,0,0
ZKB,1,10,10,8,18,,,,0,0
ZKB,1,10,10,9,18,220.0,220.0,220.0,1,0
ZKB,1,10,10,10,18,162.0,162.0,398.0,2,0
ZKB,1,10,10,11,18,,,,0,0
ZKB,1,10,10,12,18,272.0,432.0,768.0,3,1
ZKB,1,10,10,13,18,576.0,778.0,844.0,3,1
ZKB,1,10,10,14,18,60.0,60.0,1036.0,6,1
ZKB,1,10,10,15,18,154.0,154.0,680.0,4,1
ZKB,1,10,10,16,18,226.0,226.0,460.0,2,0
ZKB,1,10,10,17,18,218.0,218.0,786.0,4,0
ZKB,1,11,11,0,7,,,,0,0
ZKB,1,11,11,1,7,,,,0,0
ZKB,1,11,11,2,7,190.0,190.0,190.0,1,0
ZKB,1,11,11,3,7,122.0,122.0,122.0,1,0
ZKB,1,11,11,4,7,,,,0,0
ZKB,1,11,11,5,7,202.0,202.0,368.0,2,0
ZKB,1,11,11,6,7,200.0,200.0,200.0,1,0
ZKB,1,12,12,0,7,,,,0,0
ZKB,1,12,12,1,7,174.0,174.0,174.0,1,1
ZKB,1,12,12,2,7,,,,0,0
ZKB,1,12,12,3,7,136.0,136.0,796.0,5,1
ZKB,1,12,12,4,7,216.0,216.0,1004.0,5,1
ZKB,1,12,12,5,7,164.0,164.0,316.0,2,1
ZKB,1,12,12,6,7,208.0,208.0,552.0,3,0
ZKB,1,13,13,0,23,,,,0,0
ZKB,1,13,13,1,23,290.0,290.0,712.0,3,1
ZKB,1,13,13,2,23,318.0,318.0,678.0,3,1
ZKB,1,13,13,3,23,,,,0,0
ZKB,1,13,13,4,23,208.0,208.0,704.0,4,1
ZKB,1,13,13,5,23,208.0,578.0,1836.0,7,1
ZKB,1,13,13,6,23,292.0,292.0,850.0,4,1
ZKB,1,13,13,7,23,196.0,196.0,196.0,1,0
ZKB,1,13,13,8,23,116.0,116.0,116.0,1,0
ZKB,1,13,13,9,23,282.0,436.0,606.0,3,1
ZKB,1,13,13,10,23,70.0,70.0,620.0,4,1
ZKB,1,13,13,11,23,,,,0,0
ZKB,1,13,13,12,23,,,,0,0
ZKB,1,13,13,13,23,150.0,150.0,150.0,1,0
ZKB,1,13,13,14,23,,,,0,0
ZKB,1,13,13,15,23,248.0,248.0,574.0,2,1
ZKB,1,13,13,16,23,232.0,232.0,1196.0,4,0
ZKB,1,13,13,17,23,,,,0,0
ZKB,1,13,13,18,23,212.0,212.0,384.0,2,0
ZKB,1,13,13,19,23,,,,0,0
ZKB,1,13,13,20,23,,,,0,0
ZKB,1,13,13,21,23,,,,0,0
ZKB,1,13,13,22,23,322.0,322.0,524.0,2,0
ZKB,1,14,14,0,8,,,,0,0
ZKB,1,14,14,1,8,280.0,280.0,280.0,1,1
ZKB,1,14,14,2,8,224.0,224.0,1098.0,5,1
ZKB,1,14,14,3,8,140.0,140.0,422.0,2,0
ZKB,1,14,14,4,8,,,,0,0
ZKB,1,14,14,5,8,184.0,184.0,184.0,1,0
ZKB,1,14,14,6,8,216.0,216.0,216.0,1,0
ZKB,1,14,14,7,8,118.0,118.0,302.0,2,0
ZKB,1,15,15,0,21,,,,0,0
ZKB,1,15,15,1,21,,,,0,0
ZKB,1,15,15,2,21,198.0,198.0,198.0,1,0
ZKB,1,15,15,3,21,82.0,82.0,82.0,1,0
ZKB,1,15,15,4,21,,,,0,0
ZKB,1,15,15,5,21,268.0,268.0,268.0,1,0
ZKB,1,15,15,6,21,206.0,342.0,474.0,3,1
ZKB,1,15,15,7,21,220.0,220.0,404.0,2,1
ZKB,1,15,15,8,21,252.0,252.0,1292.0,6,1
ZKB,1,15,15,9,21,158.0,158.0,158.0,1,0
ZKB,1,15,15,10,21,250.0,250.0,250.0,1,0
ZKB,1,15,15,11,21,174.0,174.0,174.0,1,0
ZKB,1,15,15,12,21,,,,0,0
ZKB,1,15,15,13,21,,,,0,0
ZKB,1,15,15,14,21,256.0,256.0,256.0,1,0
ZKB,1,15,15,15,21,174.0,174.0,174.0,1,1
ZKB,1,15,15,16,21,158.0,158.0,158.0,1,0
ZKB,1,15,15,17,21,,,,0,0
ZKB,1,15,15,18,21,,,,0,0
ZKB,1,15,15,19,21,218.0,218.0,218.0,1,0
ZKB,1,15,15,20,21,,,,0,0
ZKB,1,16,16,0,13,216.0,216.0,216.0,1,1
ZKB,1,16,16,1,13,264.0,264.0,1042.0,4,1
ZKB,1,16,16,2,13,162.0,162.0,354.0,2,1
ZKB,1,16,16,3,13,,,,0,0
ZKB,1,16,16,4,13,258.0,258.0,1162.0,6,1
ZKB,1,16,16,5,13,294.0,1130.0,1422.0,4,0
ZKB,1,16,16,6,13,,,,0,0
ZKB,1,16,16,7,13,158.0,158.0,158.0,1,0
ZKB,1,16,16,8,13,,,,0,0
ZKB,1,16,16,9,13,242.0,242.0,242.0,1,1
ZKB,1,16,16,10,13,152.0,152.0,152.0,1,0
ZKB,1,16,16,11,13,370.0,542.0,542.0,2,0
ZKB,1,16,16,12,13,,,,0,0
ZKB,1,17,17,0,36,,,,0,0
ZKB,1,17,17,1,36,204.0,928.0,928.0,3,1
ZKB,1,17,17,2,36,72.0,72.0,72.0,1,0
ZKB,1,17,17,3,36,224.0,224.0,224.0,1,0
ZKB,1,17,17,4,36,,,,0,0
ZKB,1,17,17,5,36,276.0,276.0,540.0,2,1
ZKB,1,17,17,6,36,270.0,504.0,868.0,4,1
ZKB,1,17,17,7,36,128.0,128.0,400.0,2,1
ZKB,1,17,17,8,36,198.0,198.0,198.0,1,0
ZKB,1,17,17,9,36,,,,0,0
ZKB,1,17,17,10,36,212.0,212.0,212.0,1,0
ZKB,1,17,17,11,36,212.0,212.0,726.0,3,0
ZKB,1,17,17,12,36,,,,0,0
ZKB,1,17,17,13,36,204.0,204.0,204.0,1,1
ZKB,1,17,17,14,36,260.0,260.0,260.0,1,1
ZKB,1,17,17,15,36,132.0,132.0,626.0,4,1
ZKB,1,17,17,16,36,306.0,306.0,676.0,3,0
ZKB,1,17,17,17,36,150.0,150.0,638.0,4,0
ZKB,1,17,17,18,36,164.0,164.0,274.0,2,0
ZKB,1,17,17,19,36,206.0,206.0,206.0,1,0
ZKB,1,17,17,20,36,,,,0,0
ZKB,1,17,17,21,36,,,,0,0
ZKB,1,17,17,22,36,,,,0,0
ZKB,1,17,17,23,36,,,,0,0
ZKB,1,17,17,24,36,,,,0,0
ZKB,1,17,17,25,36,,,,0,0
ZKB,1,17,17,26,36,,,,0,0
ZKB,1,17,17,27,36,,,,0,0
ZKB,1,17,17,28,36,,,,0,0
ZKB,1,17,17,29,36,,,,0,0
ZKB,1,17,17,30,36,,,,0,0
ZKB,1,17,17,31,36,,,,0,0
ZKB,1,17,17,32,36,,,,0,0
ZKB,1,17,17,33,36,,,,0,0
ZKB,1,17,17,34,36,,,,0,0
ZKB,1,17,17,35,36,,,,0,0
ZKB,1,18,18,0,28,,,,0,0
ZKB,1,18,18,1,28,144.0,254.0,764.0,4,1
ZKB,1,18,18,2,28,136.0,136.0,136.0,1,0
ZKB,1,18,18,3,28,178.0,178.0,546.0,3,0
ZKB,1,18,18,4,28,,,,0,0
ZKB,1,18,18,5,28,,,,0,0
ZKB,1,18,18,6,28,,,,0,0
ZKB,1,18,18,7,28,,,,0,0
ZKB,1,18,18,8,28,,,,0,0
ZKB,1,18,18,9,28,,,,0,0
ZKB,1,18,18,10,28,,,,0,0
ZKB,1,18,18,11,28,,,,0,0
ZKB,1,18,18,12,28,,,,0,0
ZKB,1,18,18,13,28,,,,0,0
ZKB,1,18,18,14,28,,,,0,0
ZKB,1,18,18,15,28,,,,0,0
ZKB,1,18,18,16,28,,,,0,0
ZKB,1,18,18,17,28,,,,0,0
ZKB,1,18,18,18,28,,,,0,0
ZKB,1,18,18,19,28,,,,0,0
ZKB,1,18,18,20,28,,,,0,0
ZKB,1,18,18,21,28,,,,0,0
ZKB,1,18,18,22,28,,,,0,0
ZKB,1,18,18,23,28,,,,0,0
ZKB,1,18,18,24,28,,,,0,0
ZKB,1,18,18,25,28,,,,0,0
ZKB,1,18,18,26,28,,,,0,0
ZKB,1,18,18,27,28,,,,0,0
ZKB,1,19,19,0,25,176.0,176.0,380.0,2,1
ZKB,1,19,19,1,25,168.0,168.0,358.0,2,1
ZKB,1,19,19,2,25,344.0,344.0,898.0,4,0
ZKB,1,19,19,3,25,168.0,300.0,1530.0,7,1
ZKB,1,19,19,4,25,154.0,154.0,1398.0,4,0
ZKB,1,19,19,5,25,,,,0,0
ZKB,1,19,19,6,25,,,,0,0
ZKB,1,19,19,7,25,,,,0,0
ZKB,1,19,19,8,25,,,,0,0
ZKB,1,19,19,9,25,,,,0,0
ZKB,1,19,19,10,25,,,,0,0
ZKB,1,19,19,11,25,,,,0,0
ZKB,1,19,19,12,25,,,,0,0
ZKB,1,19,19,13,25,,,,0,0
ZKB,1,19,19,14,25,,,,0,0
ZKB,1,19,19,15,25,,,,0,0
ZKB,1,19,19,16,25,,,,0,0
ZKB,1,19,19,17,25,,,,0,0
ZKB,1,19,19,18,25,,,,0,0
ZKB,1,19,19,19,25,,,,0,0
ZKB,1,19,19,20,25,,,,0,0
ZKB,1,19,19,21,25,,,,0,0
ZKB,1,19,19,22,25,,,,0,0
ZKB,1,19,19,23,25,,,,0,0
ZKB,1,19,19,24,25,,,,0,0
ZKB,1,20,20,0,21,,,,0,0
ZKB,1,20,20,1,21,160.0,338.0,510.0,3,1
ZKB,1,20,20,2,21,136.0,136.0,668.0,4,1
ZKB,1,20,20,3,21,438.0,482.0,482.0,2,0
ZKB,1,20,20,4,21,,,,0,0
ZKB,1,20,20,5,21,,,,0,0
ZKB,1,20,20,6,21,,,,0,0
ZKB,1,20,20,7,21,,,,0,0
ZKB,1,20,20,8,21,,,,0,0
ZKB,1,20,20,9,21,,,,0,0
ZKB,1,20,20,10,21,,,,0,0
ZKB,1,20,20,11,21,,,,0,0
ZKB,1,20,20,12,21,,,,0,0
ZKB,1,20,20,13,21,,,,0,0
ZKB,1,20,20,14,21,,,,0,0
ZKB,1,20,20,15,21,,,,0,0
ZKB,1,20,20,16,21,,,,0,0
ZKB,1,20,20,17,21,,,,0,0
ZKB,1,20,20,18,21,,,,0,0
ZKB,1,20,20,19,21,,,,0,0
ZKB,1,20,20,20,21,,,,0,0
ZKB,1,21,21,0,17,,,,0,0
ZKB,1,21,21,1,17,,,,0,0
ZKB,1,21,21,2,17,214.0,214.0,214.0,1,1
ZKB,1,21,21,3,17,,,,0,0
ZKB,1,21,21,4,17,154.0,154.0,254.0,2,1
ZKB,1,21,21,5,17,304.0,304.0,304.0,1,0
ZKB,1,21,21,6,17,174.0,174.0,174.0,1,0
ZKB,1,21,21,7,17,170.0,170.0,240.0,2,1
ZKB,1,21,21,8,17,166.0,166.0,314.0,2,1
ZKB,1,21,21,9,17,284.0,284.0,480.0,3,1
ZKB,1,21,21,10,17,166.0,166.0,776.0,4,0
ZKB,1,21,21,11,17,,,,0,0
ZKB,1,21,21,12,17,204.0,204.0,204.0,1,1
ZKB,1,21,21,13,17,144.0,144.0,144.0,1,0
ZKB,1,21,21,14,17,,,,0,0
ZKB,1,21,21,15,17,,,,0,0
ZKB,1,21,21,16,17,,,,0,0
ZKB,1,22,22,0,16,184.0,184.0,184.0,1,1
ZKB,1,22,22,1,16,194.0,194.0,740.0,4,1
ZKB,1,22,22,2,16,20.0,212.0,476.0,3,1
ZKB,1,22,22,3,16,140.0,140.0,272.0,2,1
ZKB,1,22,22,4,16,172.0,436.0,436.0,2,1
ZKB,1,22,22,5,16,,,,0,0
ZKB,1,22,22,6,16,154.0,466.0,626.0,4,0
ZKB,1,22,22,7,16,,,,0,0
ZKB,1,22,22,8,16,130.0,130.0,130.0,1,0
ZKB,1,22,22,9,16,136.0,136.0,136.0,1,0
ZKB,1,22,22,10,16,,,,0,0
ZKB,1,22,22,11,16,186.0,186.0,186.0,1,0
ZKB,1,22,22,12,16,210.0,210.0,210.0,1,0
ZKB,1,22,22,13,16,60.0,60.0,60.0,1,0
ZKB,1,22,22,14,16,124.0,288.0,288.0,2,0
ZKB,1,22,22,15,16,302.0,350.0,350.0,2,0
ZKB,1,23,23,0,6,152.0,152.0,152.0,1,1
ZKB,1,23,23,1,6,174.0,174.0,556.0,2,1
ZKB,1,23,23,2,6,,,,0,0
ZKB,1,23,23,3,6,188.0,188.0,188.0,1,1
ZKB,1,23,23,4,6,226.0,226.0,226.0,1,0
ZKB,1,23,23,5,6,,,,0,0
ZKB,1,24,24,0,7,,,,0,0
ZKB,1,24,24,1,7,,,,0,0
ZKB,1,24,24,2,7,262.0,262.0,262.0,1,1
ZKB,1,24,24,3,7,,,,0,0
ZKB,1,24,24,4,7,142.0,142.0,306.0,2,0
ZKB,1,24,24,5,7,300.0,300.0,300.0,1,0
ZKB,1,24,24,6,7,,,,0,0
ZKB,1,25,25,0,12,,,,0,0
ZKB,1,25,25,1,12,200.0,200.0,316.0,2,1
ZKB,1,25,25,2,12,238.0,238.0,238.0,1,0
ZKB,1,25,25,3,12,146.0,146.0,146.0,1,0
ZKB,1,25,25,4,12,200.0,200.0,358.0,2,1
ZKB,1,25,25,5,12,210.0,210.0,538.0,3,1
ZKB,1,25,25,6,12,154.0,154.0,478.0,3,0
ZKB,1,25,25,7,12,98.0,98.0,98.0,1,0
ZKB,1,25,25,8,12,,,,0,0
ZKB,1,25,25,9,12,150.0,150.0,150.0,1,0
ZKB,1,25,25,10,12,,,,0,0
ZKB,1,25,25,11,12,128.0,274.0,508.0,3,0
ZKB,1,26,26,0,8,,,,0,0
ZKB,1,26,26,1,8,,,,0,0
ZKB,1,26,26,2,8,,,,0,0
ZKB,1,26,26,3,8,136.0,136.0,1532.0,8,1
ZKB,1,26,26,4,8,216.0,216.0,688.0,4,0
ZKB,1,26,26,5,8,,,,0,0
ZKB,1,26,26,6,8,270.0,270.0,270.0,1,0
ZKB,1,26,26,7,8,254.0,254.0,424.0,2,0
ZKB,1,27,27,0,10,,,,0,0
ZKB,1,27,27,1,10,182.0,182.0,430.0,2,1
ZKB,1,27,27,2,10,162.0,162.0,658.0,4,1
ZKB,1,27,27,3,10,144.0,144.0,144.0,1,0
ZKB,1,27,27,4,10,212.0,212.0,468.0,2,1
ZKB,1,27,27,5,10,,,,0,0
ZKB,1,27,27,6,10,200.0,200.0,1044.0,4,1
ZKB,1,27,27,7,10,242.0,242.0,242.0,1,0
ZKB,1,27,27,8,10,208.0,208.0,208.0,1,0
ZKB,1,27,27,9,10,,,,0,0
ZKB,1,28,28,0,9,,,,0,0
ZKB,1,28,28,1,9,134.0,690.0,690.0,4,1
ZKB,1,28,28,2,9,280.0,280.0,280.0,1,0
ZKB,1,28,28,3,9,,,,0,0
ZKB,1,28,28,4,9,214.0,214.0,214.0,1,0
ZKB,1,28,28,5,9,174.0,174.0,174.0,1,0
ZKB,1,28,28,6,9,128.0,128.0,128.0,1,0
ZKB,1,28,28,7,9,,,,0,0
ZKB,1,28,28,8,9,206.0,206.0,206.0,1,0
ZKB,1,29,29,0,27,286.0,286.0,286.0,1,1
ZKB,1,29,29,1,27,562.0,562.0,1110.0,4,1
ZKB,1,29,29,2,27,110.0,110.0,110.0,1,0
ZKB,1,29,29,3,27,,,,0,0
ZKB,1,29,29,4,27,284.0,284.0,284.0,1,0
ZKB,1,29,29,5,27,,,,0,0
ZKB,1,29,29,6,27,,,,0,0
ZKB,1,29,29,7,27,212.0,674.0,886.0,4,0
ZKB,1,29,29,8,27,,,,0,0
ZKB,1,29,29,9,27,198.0,198.0,198.0,1,0
ZKB,1,29,29,10,27,,,,0,0
ZKB,1,29,29,11,27,,,,0,0
ZKB,1,29,29,12,27,204.0,204.0,1132.0,4,1
ZKB,1,29,29,13,27,346.0,346.0,854.0,3,0
ZKB,1,29,29,14,27,,,,0,0
ZKB,1,29,29,15,27,216.0,216.0,216.0,1,0
ZKB,1,29,29,16,27,174.0,174.0,174.0,1,0
ZKB,1,29,29,17,27,,,,0,0
ZKB,1,29,29,18,27,178.0,178.0,178.0,1,0
ZKB,1,29,29,19,27,,,,0,0
ZKB,1,29,29,20,27,,,,0,0
ZKB,1,29,29,21,27,,,,0,0
ZKB,1,29,29,22,27,256.0,256.0,256.0,1,0
ZKB,1,29,29,23,27,,,,0,0
ZKB,1,29,29,24,27,,,,0,0
ZKB,1,29,29,25,27,140.0,278.0,278.0,2,0
ZKB,1,29,29,26,27,,,,0,0
ZKB,1,30,30,0,16,,,,0,0
ZKB,1,30,30,1,16,,,,0,0
ZKB,1,30,30,2,16,152.0,552.0,702.0,4,1
ZKB,1,30,30,3,16,,,,0,0
ZKB,1,30,30,4,16,226.0,226.0,440.0,2,1
ZKB,1,30,30,5,16,156.0,156.0,156.0,1,1
ZKB,1,30,30,6,16,138.0,138.0,738.0,3,1
ZKB,1,30,30,7,16,270.0,450.0,450.0,2,0
ZKB,1,30,30,8,16,312.0,430.0,430.0,2,0
ZKB,1,30,30,9,16,160.0,160.0,160.0,1,0
ZKB,1,30,30,10,16,220.0,220.0,220.0,1,1
ZKB,1,30,30,11,16,154.0,154.0,612.0,3,0
ZKB,1,30,30,12,16,,,,0,0
ZKB,1,30,30,13,16,,,,0,0
ZKB,1,30,30,14,16,,,,0,0
ZKB,1,30,30,15,16,,,,0,0
ZKB,1,31,31,0,23,172.0,172.0,172.0,1,1
ZKB,1,31,31,1,23,182.0,182.0,182.0,1,1
ZKB,1,31,31,2,23,70.0,70.0,430.0,3,0
ZKB,1,31,31,3,23,240.0,472.0,472.0,2,0
ZKB,1,31,31,4,23,214.0,364.0,1280.0,7,1
ZKB,1,31,31,5,23,214.0,214.0,438.0,2,0
ZKB,1,31,31,6,23,138.0,138.0,138.0,1,0
ZKB,1,31,31,7,23,124.0,124.0,124.0,1,0
ZKB,1,31,31,8,23,,,,0,0
ZKB,1,31,31,9,23,138.0,280.0,664.0,5,1
ZKB,1,31,31,10,23,158.0,158.0,326.0,2,0
ZKB,1,31,31,11,23,,,,0,0
ZKB,1,31,31,12,23,,,,0,0
ZKB,1,31,31,13,23,,,,0,0
ZKB,1,31,31,14,23,,,,0,0
ZKB,1,31,31,15,23,,,,0,0
ZKB,1,31,31,16,23,,,,0,0
ZKB,1,31,31,17,23,,,,0,0
ZKB,1,31,31,18,23,,,,0,0
ZKB,1,31,31,19,23,,,,0,0
ZKB,1,31,31,20,23,,,,0,0
ZKB,1,31,31,21,23,,,,0,0
ZKB,1,31,31,22,23,,,,0,0
ZKB,1,32,32,0,17,,,,0,0
ZKB,1,32,32,1,17,178.0,348.0,348.0,2,1
ZKB,1,32,32,2,17,,,,0,0
ZKB,1,32,32,3,17,,,,0,0
ZKB,1,32,32,4,17,302.0,302.0,562.0,2,0
ZKB,1,32,32,5,17,478.0,478.0,478.0,1,0
ZKB,1,32,32,6,17,,,,0,0
ZKB,1,32,32,7,17,,,,0,0
ZKB,1,32,32,8,17,,,,0,0
ZKB,1,32,32,9,17,,,,0,0
ZKB,1,32,32,10,17,,,,0,0
ZKB,1,32,32,11,17,,,,0,0
ZKB,1,32,32,12,17,,,,0,0
ZKB,1,32,32,13,17,,,,0,0
ZKB,1,32,32,14,17,,,,0,0
ZKB,1,32,32,15,17,,,,0,0
ZKB,1,32,32,16,17,,,,0,0
ZKB,1,33,33,0,21,,,,0,0
ZKB,1,33,33,1,21,390.0,390.0,390.0,1,0
ZKB,1,33,33,2,21,,,,0,0
ZKB,1,33,33,3,21,214.0,214.0,466.0,2,1
ZKB,1,33,33,4,21,152.0,152.0,152.0,1,0
ZKB,1,33,33,5,21,172.0,172.0,172.0,1,0
ZKB,1,33,33,6,21,,,,0,0
ZKB,1,33,33,7,21,266.0,266.0,266.0,1,1
ZKB,1,33,33,8,21,,,,0,0
ZKB,1,33,33,9,21,226.0,226.0,352.0,2,0
ZKB,1,33,33,10,21,,,,0,0
ZKB,1,33,33,11,21,,,,0,0
ZKB,1,33,33,12,21,,,,0,0
ZKB,1,33,33,13,21,,,,0,0
ZKB,1,33,33,14,21,,,,0,0
ZKB,1,33,33,15,21,,,,0,0
ZKB,1,33,33,16,21,,,,0,0
ZKB,1,33,33,17,21,,,,0,0
ZKB,1,33,33,18,21,,,,0,0
ZKB,1,33,33,19,21,,,,0,0
ZKB,1,33,33,20,21,,,,0,0
ZKB,1,34,34,0,5,,,,0,0
ZKB,1,34,34,1,5,192.0,192.0,682.0,3,1
ZKB,1,34,34,2,5,144.0,312.0,312.0,2,0
ZKB,1,34,34,3,5,160.0,654.0,654.0,3,0
ZKB,1,34,34,4,5,,,,0,0
ZKB,1,35,35,0,26,,,,0,0
ZKB,1,35,35,1,26,302.0,302.0,302.0,1,1
ZKB,1,35,35,2,26,220.0,220.0,220.0,1,0
ZKB,1,35,35,3,26,386.0,386.0,386.0,1,1
ZKB,1,35,35,4,26,136.0,136.0,478.0,2,0
ZKB,1,35,35,5,26,,,,0,0
ZKB,1,35,35,6,26,,,,0,0
ZKB,1,35,35,7,26,,,,0,0
ZKB,1,35,35,8,26,,,,0,0
ZKB,1,35,35,9,26,,,,0,0
ZKB,1,35,35,10,26,,,,0,0
ZKB,1,35,35,11,26,,,,0,0
ZKB,1,35,35,12,26,,,,0,0
ZKB,1,35,35,13,26,,,,0,0
ZKB,1,35,35,14,26,,,,0,0
ZKB,1,35,35,15,26,,,,0,0
ZKB,1,35,35,16,26,,,,0,0
ZKB,1,35,35,17,26,,,,0,0
ZKB,1,35,35,18,26,,,,0,0
ZKB,1,35,35,19,26,,,,0,0
ZKB,1,35,35,20,26,,,,0,0
ZKB,1,35,35,21,26,,,,0,0
ZKB,1,35,35,22,26,,,,0,0
ZKB,1,35,35,23,26,,,,0,0
ZKB,1,35,35,24,26,,,,0,0
ZKB,1,35,35,25,26,,,,0,0
ZKB,1,36,36,0,28,,,,0,0
ZKB,1,36,36,1,28,196.0,934.0,1470.0,6,1
ZKB,1,36,36,2,28,142.0,142.0,1226.0,6,1
ZKB,1,36,36,3,28,180.0,180.0,300.0,2,0
ZKB,1,36,36,4,28,254.0,588.0,1074.0,4,1
ZKB,1,36,36,5,28,258.0,258.0,258.0,1,0
ZKB,1,36,36,6,28,230.0,230.0,230.0,1,0
ZKB,1,36,36,7,28,,,,0,0
ZKB,1,36,36,8,28,,,,0,0
ZKB,1,36,36,9,28,,,,0,0
ZKB,1,36,36,10,28,,,,0,0
ZKB,1,36,36,11,28,,,,0,0
ZKB,1,36,36,12,28,,,,0,0
ZKB,1,36,36,13,28,,,,0,0
ZKB,1,36,36,14,28,,,,0,0
ZKB,1,36,36,15,28,,,,0,0
ZKB,1,36,36,16,28,,,,0,0
ZKB,1,36,36,17,28,,,,0,0
ZKB,1,36,36,18,28,,,,0,0
ZKB,1,36,36,19,28,,,,0,0
ZKB,1,36,36,20,28,,,,0,0
ZKB,1,36,36,21,28,,,,0,0
ZKB,1,36,36,22,28,,,,0,0
ZKB,1,36,36,23,28,,,,0,0
ZKB,1,36,36,24,28,,,,0,0
ZKB,1,36,36,25,28,,,,0,0
ZKB,1,36,36,26,28,,,,0,0
ZKB,1,36,36,27,28,,,,0,0
ZKB,1,37,37,0,11,212.0,1412.0,1412.0,5,1
ZKB,1,37,37,1,11,116.0,116.0,290.0,2,0
ZKB,1,37,37,2,11,290.0,290.0,290.0,1,0
ZKB,1,37,37,3,11,,,,0,0
ZKB,1,37,37,4,11,204.0,354.0,354.0,2,0
ZKB,1,37,37,5,11,236.0,236.0,236.0,1,0
ZKB,1,37,37,6,11,,,,0,0
ZKB,1,37,37,7,11,216.0,216.0,216.0,1,0
ZKB,1,37,37,8,11,,,,0,0
ZKB,1,37,37,9,11,,,,0,0
ZKB,1,37,37,10,11,226.0,376.0,604.0,3,0
ZKB,1,38,38,0,22,,,,0,0
